Year,Month,Day,identifier,Newspaper,State,Title,Text
1873,7,6,1873070603205,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
1873,7,6,1873070603203,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb (chartered by government of united states). office broad street, corner walton. receives deposits of five cents upwards. deposits payable on demand with interest. interest compounded twice per annum. send for circular. philip d. cory, cashier."
1873,7,6,1873070603204,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,7,6,1873070603201,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank. (no. 2 wall street, atlanta, georgia) w. l. gordon, president; j. m.  willis, cashier; w. d. bell, teller. authorized capital.......$300,000. interest allowed from date of deposit (nov22-1y)"
1873,7,6,1873070603202,Atlanta Daily Herald,GA,merchants' & planters’ bank,"merchants' & planters’ bank - (of washington, wilkes county, ga.) w. w. simpson, president. | a. w. hill, cashier. capital stock - - - $112,000. special attention paid to collections, for which prompt remittances are made, at lowest rates of exchange. jy3 6m"
1873,7,8,1873070803202,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb (chartered by government of united states). office broad street, corner walton. receives deposits of five cents upwards. deposits payable on demand with interest. interest compounded twice per annum. send for circular. philip d. cory, cashier."
1873,7,8,1873070803203,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,7,8,1873070803204,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
1873,7,8,1873070803201,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank. (no. 2 wall street, atlanta, georgia) w. l. gordon, president; j. m.  willis, cashier; w. d. bell, teller. authorized capital.......$300,000. interest allowed from date of deposit (nov22-1y)"
1873,7,9,1873070903205,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
1873,7,9,1873070903204,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,7,9,1873070903201,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank. (no. 2 wall street, atlanta, georgia) w. l. gordon, president; j. m.  willis, cashier; w. d. bell, teller. authorized capital.......$300,000. interest allowed from date of deposit (nov22-1y)"
1873,7,9,1873070903202,Atlanta Daily Herald,GA,merchants' & planters’ bank,"merchants' & planters’ bank - (of washington, wilkes county, ga.) w. w. simpson, president. | a. w. hill, cashier. capital stock - - - $112,000. special attention paid to collections, for which prompt remittances are made, at lowest rates of exchange. jy3 6m"
1873,7,9,1873070903203,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb (chartered by government of united states). office broad street, corner walton. receives deposits of five cents upwards. deposits payable on demand with interest. interest compounded twice per annum. send for circular. philip d. cory, cashier."
1873,7,10,1873071003202,Atlanta Daily Herald,GA,merchants' & planters’ bank,"merchants' & planters’ bank - (of washington, wilkes county, ga.) w. w. simpson, president. | a. w. hill, cashier. capital stock - - - $112,000. special attention paid to collections, for which prompt remittances are made, at lowest rates of exchange. jy3 6m"
1873,7,10,1873071003205,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
